==================================================================
fastsimcoal started on 26/06/2025 at 15:32:23

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
2704	1	data unknown	1749.95	0	0
2705	1	data unknown	1593.73	0	0
2706	1	data unknown	1290.48	0	0
2707	1	data unknown	2478.14	0	0
2708	1	data unknown	3192.01	0	0
2709	1	data unknown	1820.85	0	0
2710	1	data unknown	2005.43	0	0
2711	1	data unknown	1345.17	0	0
2712	1	data unknown	2716.01	0	0
2713	1	data unknown	732.567	0	0
2714	1	data unknown	2269.74	0	0
2715	1	data unknown	287.163	0	0
2716	1	data unknown	1554.91	0	0
2717	1	data unknown	1067.7	0	0
2718	1	data unknown	782.417	0	0
2719	1	data unknown	1532.32	0	0
2720	1	data unknown	483.162	0	0
2721	1	data unknown	1165.48	0	0
2722	1	data unknown	4587.85	0	0
2723	1	data unknown	2331.69	0	0
2724	1	data unknown	2221.39	0	0
2725	1	data unknown	2154.52	0	0
2726	1	data unknown	1235.55	0	0
2727	1	data unknown	1569.53	0	0
2728	1	data unknown	2233.83	0	0
2729	1	data unknown	1235.23	0	0
2730	1	data unknown	696.037	0	0
2731	1	data unknown	2323.88	0	0
2732	1	data unknown	1194.1	0	0
2733	1	data unknown	445.747	0	0
2734	1	data unknown	563.087	0	0
2735	1	data unknown	3139.25	0	0
2736	1	data unknown	722.237	0	0
2737	1	data unknown	409.569	0	0
2738	1	data unknown	2381.04	0	0
2739	1	data unknown	2340.52	0	0
2740	1	data unknown	771.98	0	0
2741	1	data unknown	224.625	0	0
2742	1	data unknown	777.008	0	0
2743	1	data unknown	3008.86	0	0
2744	1	data unknown	1262.93	0	0
2745	1	data unknown	376.434	0	0
2746	1	data unknown	1211.69	0	0
2747	1	data unknown	538.429	0	0
2748	1	data unknown	2323.73	0	0
2749	1	data unknown	179.657	0	0
2750	1	data unknown	455.49	0	0
2751	1	data unknown	2174.28	0	0
2752	1	data unknown	2233.45	0	0
2753	1	data unknown	1878.74	0	0
2754	1	data unknown	397.324	0	0
2755	1	data unknown	2192.97	0	0
2756	1	data unknown	1345.27	0	0
2757	1	data unknown	718.59	0	0
2758	1	data unknown	458.931	0	0
2759	1	data unknown	1381.29	0	0
2760	1	data unknown	669.899	0	0
2761	1	data unknown	896.233	0	0
2762	1	data unknown	128.876	0	0
2763	1	data unknown	1648.42	0	0
2764	1	data unknown	1367.46	0	0
2765	1	data unknown	2626.16	0	0
2766	1	data unknown	1762.12	0	0
2767	1	data unknown	2603.48	0	0
2768	1	data unknown	101.86	0	0
2769	1	data unknown	1180.07	0	0
2770	1	data unknown	493.912	0	0
2771	1	data unknown	2301.37	0	0
2772	1	data unknown	425.4	0	0
2773	1	data unknown	2007.54	0	0
2774	1	data unknown	1974.76	0	0
2775	1	data unknown	3796.6	0	0
2776	1	data unknown	630.516	0	0
2777	1	data unknown	18.7225	0	0
2778	1	data unknown	36.4914	0	0
2779	1	data unknown	1005.77	0	0
2780	1	data unknown	2993.15	0	0
2781	1	data unknown	2115.95	0	0
2782	1	data unknown	1998.89	0	0
2783	1	data unknown	88.7985	0	0
2784	1	data unknown	2175.38	0	0
2785	1	data unknown	2493.32	0	0
2786	1	data unknown	434.471	0	0
2787	1	data unknown	428.192	0	0
2788	1	data unknown	1968.7	0	0
2789	1	data unknown	2181.68	0	0
2790	1	data unknown	2210.9	0	0
2791	1	data unknown	1876.34	0	0
2792	1	data unknown	1186.58	0	0
2793	1	data unknown	403.641	0	0
2794	1	data unknown	2129.69	0	0
2795	1	data unknown	2003.63	0	0
2796	1	data unknown	1330.85	0	0
2797	1	data unknown	1662.38	0	0
2798	1	data unknown	55.4886	0	0
2799	1	data unknown	1316.39	0	0
2800	1	data unknown	2078.5	0	0
2801	1	data unknown	2112.05	0	0
2802	1	data unknown	2132	0	0
2803	1	data unknown	1929.34	0	0
2804	1	data unknown	2202.54	0	0
2805	1	data unknown	1787.4	0	0
2806	1	data unknown	2395.49	0	0
2807	1	data unknown	1560.13	0	0
2808	1	data unknown	2037.69	0	0
2809	1	data unknown	2116.31	0	0
2810	1	data unknown	642.998	0	0
2811	1	data unknown	2488.24	0	0
2812	1	data unknown	3600.27	0	0
2813	1	data unknown	809.319	0	0
2814	1	data unknown	3415.11	0	0
2815	1	data unknown	1670.14	0	0
2816	1	data unknown	2623.7	0	0
2817	1	data unknown	280.647	0	0
2818	1	data unknown	1703.19	0	0
2819	1	data unknown	663.872	0	0
2820	1	data unknown	1216.48	0	0
2821	1	data unknown	571.228	0	0
2822	1	data unknown	817.314	0	0
2823	1	data unknown	1841.85	0	0
2824	1	data unknown	2253.72	0	0
2825	1	data unknown	1274.38	0	0
2826	1	data unknown	1412.74	0	0
2827	1	data unknown	669.327	0	0
2828	1	data unknown	426.712	0	0
2829	1	data unknown	1067.86	0	0
2830	1	data unknown	1571.75	0	0
2831	1	data unknown	150.116	0	0
2832	1	data unknown	1066.47	0	0
2833	1	data unknown	2127.83	0	0
2834	1	data unknown	48.851	0	0
2835	1	data unknown	1363.68	0	0
2836	1	data unknown	1068.96	0	0
2837	1	data unknown	658.371	0	0
2838	1	data unknown	2229.09	0	0
2839	1	data unknown	2099.68	0	0
2840	1	data unknown	1608.78	0	0
2841	1	data unknown	1487.32	0	0
2842	1	data unknown	2043.37	0	0
2843	1	data unknown	2596.19	0	0
2844	1	data unknown	2230.03	0	0
2845	1	data unknown	2822.52	0	0
2846	1	data unknown	761.513	0	0
2847	1	data unknown	3698.87	0	0
2848	1	data unknown	563.622	0	0
2849	1	data unknown	1046.97	0	0
2850	1	data unknown	241.425	0	0
2851	1	data unknown	668.671	0	0
2852	1	data unknown	200.394	0	0
2853	1	data unknown	2014.69	0	0
2854	1	data unknown	1463.95	0	0
2855	1	data unknown	3288.67	0	0
2856	1	data unknown	1114.6	0	0
2857	1	data unknown	2958.1	0	0
2858	1	data unknown	2341.46	0	0
2859	1	data unknown	2120.35	0	0
2860	1	data unknown	431.168	0	0
2861	1	data unknown	820.549	0	0
2862	1	data unknown	612.221	0	0
2863	1	data unknown	315.338	0	0
2864	1	data unknown	2386.25	0	0
2865	1	data unknown	395.271	0	0
2866	1	data unknown	454.758	0	0
2867	1	data unknown	660.469	0	0
2868	1	data unknown	79.4373	0	0
2869	1	data unknown	1772.06	0	0
2870	1	data unknown	2158.26	0	0
2871	1	data unknown	2172.27	0	0
2872	1	data unknown	52.2919	0	0
2873	1	data unknown	3618.23	0	0
2874	1	data unknown	619.934	0	0
2875	1	data unknown	1732.54	0	0
2876	1	data unknown	2930.16	0	0
2877	1	data unknown	2456.81	0	0
2878	1	data unknown	1375.89	0	0
2879	1	data unknown	246.696	0	0
2880	1	data unknown	2233.12	0	0
2881	1	data unknown	322.166	0	0
2882	1	data unknown	3271.44	0	0
2883	1	data unknown	4101	0	0
2884	1	data unknown	548.561	0	0
2885	1	data unknown	1271.1	0	0
2886	1	data unknown	126.793	0	0
2887	1	data unknown	1334.81	0	0
2888	1	data unknown	1535.22	0	0
2889	1	data unknown	690.926	0	0
2890	1	data unknown	1338.62	0	0
2891	1	data unknown	1867.68	0	0
2892	1	data unknown	2061.15	0	0
2893	1	data unknown	1018.65	0	0
2894	1	data unknown	849.724	0	0
2895	1	data unknown	1363.73	0	0
2896	1	data unknown	2446.89	0	0
2897	1	data unknown	573.662	0	0
2898	1	data unknown	266.014	0	0
2899	1	data unknown	2830.18	0	0
2900	1	data unknown	446.114	0	0
2901	1	data unknown	1700	0	0
2902	1	data unknown	1015.3	0	0
2903	1	data unknown	3344.35	0	0
2904	1	data unknown	2465.41	0	0
2905	1	data unknown	1627.91	0	0
2906	1	data unknown	1350.44	0	0
2907	1	data unknown	1669.42	0	0
2908	1	data unknown	2058.7	0	0
2909	1	data unknown	489.288	0	0
2910	1	data unknown	2216.56	0	0
2911	1	data unknown	345.703	0	0
2912	1	data unknown	1402.01	0	0
2913	1	data unknown	1447.22	0	0
2914	1	data unknown	2012.06	0	0
2915	1	data unknown	1300.61	0	0
2916	1	data unknown	84.8083	0	0
2917	1	data unknown	1561.12	0	0
2918	1	data unknown	689.186	0	0
2919	1	data unknown	512.459	0	0
2920	1	data unknown	828.239	0	0
2921	1	data unknown	1091.9	0	0
2922	1	data unknown	2198.96	0	0
2923	1	data unknown	65.4297	0	0
2924	1	data unknown	2599.27	0	0
2925	1	data unknown	1818.21	0	0
2926	1	data unknown	2320.88	0	0
2927	1	data unknown	1222.07	0	0
2928	1	data unknown	922.493	0	0
2929	1	data unknown	588.554	0	0
2930	1	data unknown	2040.14	0	0
2931	1	data unknown	3548.71	0	0
2932	1	data unknown	3271.02	0	0
2933	1	data unknown	2455.04	0	0
2934	1	data unknown	521.194	0	0
2935	1	data unknown	184.738	0	0
2936	1	data unknown	1294.96	0	0
2937	1	data unknown	2403.17	0	0
2938	1	data unknown	930.71	0	0
2939	1	data unknown	1017.49	0	0
2940	1	data unknown	1602.1	0	0
2941	1	data unknown	2093	0	0
2942	1	data unknown	1442.16	0	0
2943	1	data unknown	2972.61	0	0
2944	1	data unknown	3047.95	0	0
2945	1	data unknown	2004.6	0	0
2946	1	data unknown	291.901	0	0
2947	1	data unknown	376.656	0	0
2948	1	data unknown	1652.96	0	0
2949	1	data unknown	42.8772	0	0
2950	1	data unknown	409.317	0	0
2951	1	data unknown	2041.26	0	0
2952	1	data unknown	551.941	0	0
2953	1	data unknown	776.726	0	0
2954	1	data unknown	2317.85	0	0
2955	1	data unknown	348.099	0	0
2956	1	data unknown	1184.5	0	0
2957	1	data unknown	2142.28	0	0
2958	1	data unknown	3208.69	0	0
2959	1	data unknown	2023.48	0	0
2960	1	data unknown	396.217	0	0
2961	1	data unknown	1014.56	0	0
2962	1	data unknown	956.978	0	0
2963	1	data unknown	478.249	0	0
2964	1	data unknown	495.392	0	0
2965	1	data unknown	2469.67	0	0
2966	1	data unknown	72.998	0	0
2967	1	data unknown	441.2	0	0
2968	1	data unknown	2109.39	0	0
2969	1	data unknown	184.624	0	0
2970	1	data unknown	4.60815	0	0
2971	1	data unknown	2327.69	0	0
2972	1	data unknown	128.815	0	0
2973	1	data unknown	2095.13	0	0
2974	1	data unknown	2784.32	0	0
2975	1	data unknown	1532.77	0	0
2976	1	data unknown	2967.19	0	0
2977	1	data unknown	2507.87	0	0
2978	1	data unknown	2034.16	0	0
2979	1	data unknown	1884.77	0	0
2980	1	data unknown	502.174	0	0
2981	1	data unknown	2057.16	0	0
2982	1	data unknown	636.81	0	0
2983	1	data unknown	300.812	0	0
2984	1	data unknown	401.062	0	0
2985	1	data unknown	62.7823	0	0
2986	1	data unknown	3305.91	0	0
2987	1	data unknown	2871.03	0	0
2988	1	data unknown	2429.57	0	0
2989	1	data unknown	403.954	0	0
2990	1	data unknown	2191.52	0	0
2991	1	data unknown	785.721	0	0
2992	1	data unknown	1980.79	0	0
2993	1	data unknown	2170.36	0	0
2994	1	data unknown	1887.99	0	0
2995	1	data unknown	2346.11	0	0
2996	1	data unknown	167.633	0	0
2997	1	data unknown	226.57	0	0
2998	1	data unknown	2204.63	0	0
2999	1	data unknown	1654.71	0	0
3000	1	data unknown	746.46	0	0
3001	1	data unknown	621.552	0	0
3002	1	data unknown	167.297	0	0
3003	1	data unknown	5213.75	0	0
3004	1	data unknown	1946.59	0	0
3005	1	data unknown	1682.3	0	0
3006	1	data unknown	2833.71	0	0
3007	1	data unknown	181.694	0	0
3008	1	data unknown	1057.52	0	0
3009	1	data unknown	2370.65	0	0
3010	1	data unknown	1256.78	0	0
3011	1	data unknown	2060.18	0	0
3012	1	data unknown	1793.25	0	0
3013	1	data unknown	625.481	0	0
3014	1	data unknown	865.86	0	0
3015	1	data unknown	2015.35	0	0
3016	1	data unknown	2035.15	0	0
3017	1	data unknown	868.706	0	0
3018	1	data unknown	2228.91	0	0
3019	1	data unknown	1255.71	0	0
3020	1	data unknown	1578.31	0	0
3021	1	data unknown	2035.35	0	0
3022	1	data unknown	1434.75	0	0
3023	1	data unknown	1298.65	0	0
3024	1	data unknown	295.494	0	0
3025	1	data unknown	17.5552	0	0
3026	1	data unknown	611.977	0	0
3027	1	data unknown	33.7524	0	0
3028	1	data unknown	589.821	0	0
3029	1	data unknown	2516.9	0	0
3030	1	data unknown	3970.76	0	0
3031	1	data unknown	245.14	0	0
3032	1	data unknown	2581.8	0	0
3033	1	data unknown	3297.57	0	0
3034	1	data unknown	2575.78	0	0
3035	1	data unknown	527.092	0	0
3036	1	data unknown	53.0014	0	0
3037	1	data unknown	2043.49	0	0
3038	1	data unknown	370.193	0	0
3039	1	data unknown	3608.48	0	0
3040	1	data unknown	2088.56	0	0
3041	1	data unknown	2512.88	0	0
3042	1	data unknown	912.605	0	0
3043	1	data unknown	87.5168	0	0
3044	1	data unknown	1606.63	0	0
3045	1	data unknown	2977.3	0	0
3046	1	data unknown	2052.42	0	0
3047	1	data unknown	2428.06	0	0
3048	1	data unknown	2201.58	0	0
3049	1	data unknown	251.953	0	0
3050	1	data unknown	325.714	0	0
3051	1	data unknown	2103.35	0	0
3052	1	data unknown	331.436	0	0
3053	1	data unknown	3077.57	0	0
3054	1	data unknown	1608.76	0	0
3055	1	data unknown	188.362	0	0
3056	1	data unknown	2130.2	0	0
3057	1	data unknown	2230.95	0	0
3058	1	data unknown	1087.04	0	0
3059	1	data unknown	1438.54	0	0
3060	1	data unknown	1138.15	0	0
3061	1	data unknown	978.912	0	0
3062	1	data unknown	2236.68	0	0
3063	1	data unknown	2056.04	0	0
3064	1	data unknown	109.062	0	0
3065	1	data unknown	1505.24	0	0
3066	1	data unknown	33.9279	0	0
3067	1	data unknown	1019.14	0	0
3068	1	data unknown	1610.35	0	0
3069	1	data unknown	2165.01	0	0
3070	1	data unknown	219.337	0	0
3071	1	data unknown	825.317	0	0
3072	1	data unknown	196.175	0	0
3073	1	data unknown	1905.3	0	0
3074	1	data unknown	402.336	0	0
3075	1	data unknown	774.59	0	0
3076	1	data unknown	1249.42	0	0
3077	1	data unknown	2048.56	0	0
3078	1	data unknown	2596.02	0	0
3079	1	data unknown	545.967	0	0
3080	1	data unknown	157.196	0	0
3081	1	data unknown	1893.85	0	0
3082	1	data unknown	2073.43	0	0
3083	1	data unknown	1117.24	0	0
3084	1	data unknown	768.074	0	0
3085	1	data unknown	2184.35	0	0
3086	1	data unknown	646.385	0	0
3087	1	data unknown	2944.04	0	0
3088	1	data unknown	417.023	0	0
3089	1	data unknown	2733.65	0	0
3090	1	data unknown	139.236	0	0
3091	1	data unknown	618.729	0	0
3092	1	data unknown	1760.28	0	0
3093	1	data unknown	334.305	0	0
3094	1	data unknown	1001.19	0	0
3095	1	data unknown	2038.35	0	0
3096	1	data unknown	2172.78	0	0
3097	1	data unknown	170.364	0	0
3098	1	data unknown	3748.4	0	0
3099	1	data unknown	422.401	0	0
3100	1	data unknown	2305.11	0	0
3101	1	data unknown	1607.39	0	0
3102	1	data unknown	62.5687	0	0
3103	1	data unknown	142.883	0	0
3104	1	data unknown	323.593	0	0
3105	1	data unknown	2312.09	0	0
3106	1	data unknown	1308.55	0	0
3107	1	data unknown	2207.53	0	0
3108	1	data unknown	646.988	0	0
3109	1	data unknown	1236.15	0	0
3110	1	data unknown	2742.57	0	0
3111	1	data unknown	1947.83	0	0
3112	1	data unknown	2533.75	0	0
3113	1	data unknown	1794.53	0	0
3114	1	data unknown	3345.63	0	0
3115	1	data unknown	336.884	0	0
3116	1	data unknown	107.529	0	0
3117	1	data unknown	796.677	0	0
3118	1	data unknown	184.006	0	0
3119	1	data unknown	328.56	0	0
3120	1	data unknown	166.145	0	0
3121	1	data unknown	3465.25	0	0
3122	1	data unknown	5005.54	0	0
3123	1	data unknown	74.2874	0	0
3124	1	data unknown	2114.51	0	0
3125	1	data unknown	1834.98	0	0
3126	1	data unknown	6.91986	0	0
3127	1	data unknown	2073.44	0	0
3128	1	data unknown	1033.22	0	0
3129	1	data unknown	3006.65	0	0
3130	1	data unknown	708.74	0	0
3131	1	data unknown	3897.37	0	0
3132	1	data unknown	3592.79	0	0
3133	1	data unknown	707.748	0	0
3134	1	data unknown	70.7092	0	0
3135	1	data unknown	699.516	0	0
3136	1	data unknown	599.335	0	0
3137	1	data unknown	366.058	0	0
3138	1	data unknown	2139.34	0	0
3139	1	data unknown	1385.67	0	0
3140	1	data unknown	2364.6	0	0
3141	1	data unknown	1546	0	0
3142	1	data unknown	1766.61	0	0
3143	1	data unknown	1140.8	0	0
3144	1	data unknown	309.532	0	0
3145	1	data unknown	2376.85	0	0
3146	1	data unknown	664.772	0	0
3147	1	data unknown	157.303	0	0
3148	1	data unknown	365.509	0	0
3149	1	data unknown	949.959	0	0
3150	1	data unknown	324.974	0	0
3151	1	data unknown	275.536	0	0
3152	1	data unknown	919.144	0	0
3153	1	data unknown	1475.65	0	0
3154	1	data unknown	2050.48	0	0
3155	1	data unknown	878.593	0	0
3156	1	data unknown	268.066	0	0
3157	1	data unknown	2207.59	0	0
3158	1	data unknown	2775.26	0	0
3159	1	data unknown	586.357	0	0
3160	1	data unknown	313.011	0	0
3161	1	data unknown	1567.23	0	0
3162	1	data unknown	486.267	0	0
3163	1	data unknown	2819.15	0	0
3164	1	data unknown	2223.19	0	0
3165	1	data unknown	392.471	0	0
3166	1	data unknown	2768.59	0	0
3167	1	data unknown	2457.8	0	0
3168	1	data unknown	707.642	0	0
3169	1	data unknown	1954.22	0	0
3170	1	data unknown	2033.9	0	0
3171	1	data unknown	2468.49	0	0
3172	1	data unknown	1173.9	0	0
3173	1	data unknown	2344.36	0	0
3174	1	data unknown	1673.82	0	0
3175	1	data unknown	1147.09	0	0
3176	1	data unknown	2243.63	0	0
3177	1	data unknown	1360.31	0	0
3178	1	data unknown	2265.86	0	0
3179	1	data unknown	468.071	0	0
3180	1	data unknown	3033.29	0	0
3181	1	data unknown	1849.27	0	0
3182	1	data unknown	1421.1	0	0
3183	1	data unknown	904.823	0	0
3184	1	data unknown	3677.46	0	0
3185	1	data unknown	441.383	0	0
3186	1	data unknown	1752.12	0	0
3187	1	data unknown	3232.19	0	0
3188	1	data unknown	2091.66	0	0
3189	1	data unknown	748.466	0	0
3190	1	data unknown	2503.06	0	0
3191	1	data unknown	3001.3	0	0
3192	1	data unknown	769.768	0	0
3193	1	data unknown	1909.87	0	0
3194	1	data unknown	1153.16	0	0
3195	1	data unknown	2964.62	0	0
3196	1	data unknown	2853.96	0	0
3197	1	data unknown	90.2557	0	0
3198	1	data unknown	1102.57	0	0
3199	1	data unknown	2675.25	0	0
3200	1	data unknown	2162.46	0	0
3201	1	data unknown	2158.59	0	0
3202	1	data unknown	982.254	0	0
3203	1	data unknown	2243.39	0	0
3204	1	data unknown	93.4067	0	0
3205	1	data unknown	176.384	0	0
3206	1	data unknown	2611.26	0	0
3207	1	data unknown	39.3448	0	0
3208	1	data unknown	333.954	0	0
3209	1	data unknown	2129.36	0	0
3210	1	data unknown	2476.85	0	0
3211	1	data unknown	330.505	0	0
3212	1	data unknown	1019.97	0	0
3213	1	data unknown	3302.8	0	0
3214	1	data unknown	512.581	0	0
3215	1	data unknown	3010.07	0	0
3216	1	data unknown	575.127	0	0
3217	1	data unknown	485.031	0	0
3218	1	data unknown	553.665	0	0
3219	1	data unknown	990.166	0	0
3220	1	data unknown	442.825	0	0
3221	1	data unknown	2149.18	0	0
3222	1	data unknown	1521.61	0	0
3223	1	data unknown	495.659	0	0
3224	1	data unknown	385.399	0	0
3225	1	data unknown	829.46	0	0
3226	1	data unknown	1088.66	0	0
3227	1	data unknown	2138.61	0	0
3228	1	data unknown	2089.86	0	0
3229	1	data unknown	3001.57	0	0
3230	1	data unknown	991.692	0	0
3231	1	data unknown	1847.91	0	0
3232	1	data unknown	2268.62	0	0
3233	1	data unknown	576.477	0	0
3234	1	data unknown	357.475	0	0
3235	1	data unknown	2975.7	0	0
3236	1	data unknown	347.069	0	0
3237	1	data unknown	1408.63	0	0
3238	1	data unknown	1725.87	0	0
3239	1	data unknown	1922.97	0	0
3240	1	data unknown	2210.7	0	0
3241	1	data unknown	2072.98	0	0
3242	1	data unknown	2770.76	0	0
3243	1	data unknown	2140.87	0	0
3244	1	data unknown	329.025	0	0
3245	1	data unknown	1926.54	0	0
3246	1	data unknown	234.276	0	0
3247	1	data unknown	1208.39	0	0
3248	1	data unknown	1174.22	0	0
3249	1	data unknown	888.1	0	0
3250	1	data unknown	2049.5	0	0
3251	1	data unknown	2487.67	0	0
3252	1	data unknown	2134.05	0	0
3253	1	data unknown	2373.11	0	0
3254	1	data unknown	567.284	0	0
3255	1	data unknown	2323.3	0	0
3256	1	data unknown	104.66	0	0
3257	1	data unknown	2001.08	0	0
3258	1	data unknown	1144.09	0	0
3259	1	data unknown	398.613	0	0
3260	1	data unknown	1492.71	0	0
3261	1	data unknown	2037.11	0	0
3262	1	data unknown	456.711	0	0
3263	1	data unknown	150.383	0	0
3264	1	data unknown	2050.92	0	0
3265	1	data unknown	5219.32	0	0
3266	1	data unknown	197.96	0	0
3267	1	data unknown	2312.44	0	0
3268	1	data unknown	121.666	0	0
3269	1	data unknown	190.781	0	0
3270	1	data unknown	1970.54	0	0
3271	1	data unknown	3221.31	0	0
3272	1	data unknown	2157.22	0	0
3273	1	data unknown	703.606	0	0
3274	1	data unknown	1029.84	0	0
3275	1	data unknown	940.498	0	0
3276	1	data unknown	1193.81	0	0
3277	1	data unknown	169.731	0	0
3278	1	data unknown	2010.76	0	0
3279	1	data unknown	1159.47	0	0
3280	1	data unknown	3477.25	0	0
3281	1	data unknown	2848.47	0	0
3282	1	data unknown	1174.71	0	0
3283	1	data unknown	102.158	0	0
3284	1	data unknown	370.049	0	0
3285	1	data unknown	1181.62	0	0
3286	1	data unknown	709.969	0	0
3287	1	data unknown	382.584	0	0
3288	1	data unknown	563.995	0	0
3289	1	data unknown	238.96	0	0
3290	1	data unknown	2172.73	0	0
3291	1	data unknown	2429.35	0	0
3292	1	data unknown	157.509	0	0
3293	1	data unknown	104.79	0	0
3294	1	data unknown	135.223	0	0
3295	1	data unknown	923.47	0	0
3296	1	data unknown	4144.65	0	0
3297	1	data unknown	313.446	0	0
3298	1	data unknown	488.052	0	0
3299	1	data unknown	2242.76	0	0
3300	1	data unknown	1240.1	0	0
3301	1	data unknown	286.369	0	0
3302	1	data unknown	1448.83	0	0
3303	1	data unknown	2025.81	0	0
3304	1	data unknown	362.473	0	0
3305	1	data unknown	1063.09	0	0
3306	1	data unknown	2191.44	0	0
3307	1	data unknown	2357.09	0	0
3308	1	data unknown	230.637	0	0
3309	1	data unknown	761.131	0	0
3310	1	data unknown	2006.34	0	0
3311	1	data unknown	2133.81	0	0
3312	1	data unknown	1156.53	0	0
3313	1	data unknown	262.001	0	0
3314	1	data unknown	645.493	0	0
3315	1	data unknown	931.381	0	0
3316	1	data unknown	2833.31	0	0
3317	1	data unknown	620.811	0	0
3318	1	data unknown	202.545	0	0
3319	1	data unknown	2221.86	0	0
3320	1	data unknown	1187.43	0	0
3321	1	data unknown	1302.6	0	0
3322	1	data unknown	2338.57	0	0
3323	1	data unknown	1021.47	0	0
3324	1	data unknown	2495.21	0	0
3325	1	data unknown	514.244	0	0
3326	1	data unknown	2282.71	0	0
3327	1	data unknown	1002.29	0	0
3328	1	data unknown	1103.84	0	0
3329	1	data unknown	1444.77	0	0
3330	1	data unknown	2036.28	0	0
3331	1	data unknown	2585.49	0	0
3332	1	data unknown	2497.54	0	0
3333	1	data unknown	2336.84	0	0
3334	1	data unknown	2650.12	0	0
3335	1	data unknown	698.349	0	0
3336	1	data unknown	3515.78	0	0
3337	1	data unknown	3746.02	0	0
3338	1	data unknown	3185.38	0	0
3339	1	data unknown	454.529	0	0
3340	1	data unknown	3032.64	0	0
3341	1	data unknown	302.307	0	0
3342	1	data unknown	2012.17	0	0
3343	1	data unknown	704.857	0	0
3344	1	data unknown	2190.41	0	0
3345	1	data unknown	263.924	0	0
3346	1	data unknown	2058.83	0	0
3347	1	data unknown	2689.43	0	0
3348	1	data unknown	493.866	0	0
3349	1	data unknown	170.746	0	0
3350	1	data unknown	3346.83	0	0
3351	1	data unknown	2244.44	0	0
3352	1	data unknown	424.11	0	0
3353	1	data unknown	2623.46	0	0
3354	1	data unknown	1235.12	0	0
3355	1	data unknown	961.975	0	0
3356	1	data unknown	120.834	0	0
3357	1	data unknown	2206.97	0	0
3358	1	data unknown	627.426	0	0
3359	1	data unknown	3019.39	0	0
3360	1	data unknown	1352.32	0	0
3361	1	data unknown	2754.14	0	0
3362	1	data unknown	489.204	0	0
3363	1	data unknown	1956.66	0	0
3364	1	data unknown	181.763	0	0
3365	1	data unknown	2027.95	0	0
3366	1	data unknown	955.482	0	0
3367	1	data unknown	965.378	0	0
3368	1	data unknown	1948.41	0	0
